ZONE_NAME,CIRCLE_NAME,DIVISION_NAME,FEEDER_NAME,SUBSTATION_NAME,FEEDER_CODE,METER_MF,METER_SR_NO,DAYPROFILE_DATE,INTERVAL,RPH_LCURR,YPH_LCURR,BPH_LCURR,PF
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,04-12-2025 21:00,22,42.4,48.3,54.91,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,04-12-2025 22:00,23,26.2,48.56,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,04-12-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 00:00,1,48.3,15.68,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 03:00,4,54.91,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 05:00,6,26.2,27.51,26.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 09:00,10,27.08,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 10:00,11,35.4,56.01,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 12:00,13,101.3,100.89,102.23,98.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 13:00,14,22.44,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 15:00,16,27.51,42.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 16:00,17,48.56,42.4,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 17:00,18,35.4,42.4,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 21:00,22,42.4,48.3,45.1,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 22:00,23,26.2,48.56,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,13-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 00:00,1,93.83,55.2,93.83,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 05:00,6,26.2,93.83,26.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 07:00,8,35.4,56.01,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 09:00,10,27.08,93.83,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 12:00,13,127.2,128.01,126.9,98.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 13:00,14,22.44,93.83,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 15:00,16,27.51,42.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 16:00,17,48.56,93.83,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 17:00,18,35.4,93.83,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 21:00,22,42.4,48.3,45.1,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 22:00,23,26.2,48.56,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,14-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 00:00,1,48.3,15.68,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 05:00,6,26.2,27.51,26.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 09:00,10,27.08,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 12:00,13,35.68,35.68,35.68,92.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 13:00,14,22.44,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 15:00,16,27.51,42.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 16:00,17,127.2,128.01,126.9,98.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 17:00,18,35.4,42.4,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 21:00,22,42.4,48.3,45.1,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 22:00,23,26.2,48.56,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,15-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 00:00,1,48.3,55.2,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 05:00,6,26.2,27.51,26.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 09:00,10,54.91,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 12:00,13,35.68,35.68,35.68,92.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 13:00,14,22.44,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 15:00,16,27.51,42.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 16:00,17,48.56,42.4,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 17:00,18,93.83,93.83,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 21:00,22,42.4,48.3,45.1,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 22:00,23,26.2,54.91,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,16-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 00:00,1,48.3,15.68,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 05:00,6,180.2,179.3,181.42,98.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 08:00,9,101.3,100.89,102.23,98.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 09:00,10,27.08,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 12:00,13,35.68,35.68,35.68,92.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 13:00,14,54.91,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 15:00,16,27.51,42.4,93.83,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 16:00,17,48.56,42.4,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 17:00,18,35.4,42.4,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 21:00,22,42.4,48.3,55.2,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 22:00,23,26.2,48.56,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,17-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 00:00,1,48.3,15.68,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 05:00,6,26.2,27.51,26.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 09:00,10,27.08,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 12:00,13,35.68,35.68,35.68,92.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 13:00,14,22.44,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 15:00,16,27.51,42.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 16:00,17,48.56,42.4,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 17:00,18,35.4,42.4,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 21:00,22,42.4,48.3,45.1,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 22:00,23,26.2,48.56,48.56,93.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,18-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 00:00,1,48.3,55.2,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 05:00,6,26.2,27.51,54.91,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 09:00,10,27.08,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 11:00,12,42.4,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 12:00,13,93.83,35.68,35.68,92.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 13:00,14,22.44,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 15:00,16,27.51,54.91,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 16:00,17,48.56,42.4,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 17:00,18,35.4,42.4,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 18:00,19,35.4,45.1,48.3,95.23
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 19:00,20,27.51,46.2,51.1,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 20:00,21,42.4,48.3,26.2,96.95
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 21:00,22,42.4,48.3,45.1,97.77
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 22:00,23,127.2,128.01,126.9,98.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,19-04-2025 23:00,24,35.68,51.1,51.1,94.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 00:00,1,48.3,15.68,35.4,89.9
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 01:00,2,40.2,22.44,40.2,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 02:00,3,35.4,26.2,35.4,97.73
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 03:00,4,48.3,26.2,48.3,95.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 04:00,5,51.1,27.08,51.1,95.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 05:00,6,26.2,27.51,26.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 06:00,7,45.1,27.51,45.1,97.2
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 07:00,8,35.4,35.4,35.4,96.47
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 08:00,9,15.68,35.4,35.4,97.93
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 09:00,10,27.08,35.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 10:00,11,35.4,35.4,51.1,62.4
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 11:00,12,93.83,35.4,26.2,82.1
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 12:00,13,35.68,35.68,35.68,92.27
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 13:00,14,22.44,35.68,35.68,94.5
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 14:00,15,46.2,40.2,40.2,96.03
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 15:00,16,27.51,42.4,48.3,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 16:00,17,48.56,42.4,40.2,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 17:00,18,93.83,42.4,35.4,95.63
Veitnam,Veitnam,Veitnam,E7-474,SUBSTATION,E7-474,1,M32450003583,20-04-2025 18:00,19,54.91,45.1,48.3,95.23
